series,year,driver_name,team_name,n_races,total_points,avg_points,avg_finish,best_finish,worst_finish,wins,win_rate,podiums,podium_rate,points_finishes,points_rate,top10_finishes,top10_rate,total_laps,avg_kph,finish_std,points_std,dnf_count,dnf_rate
F2,2007,R. Stanek,Trident,5,0.0,,16.0,12.0,21.0,0,0.0,0,0.0,0,0.0,0,0.0,66.0,201.73340000000002,3.24037034920393,,,
F2,2007,R. Verschoor,Trident,3,0.0,,7.666666666666667,6.0,9.0,0,0.0,0,0.0,0,0.0,3,1.0,54.0,203.686,1.5275252316519465,,,
F2,2007,R. Verschoor,Van Amersfoort Racing,4,0.0,,15.0,9.0,18.0,0,0.0,0,0.0,0,0.0,1,0.25,71.0,188.48975000000002,4.08248290463863,,,
F2,2007,R. Villagómez,Van Amersfoort Racing,3,0.0,,15.0,9.0,22.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,53.0,186.04933333333335,6.557438524302,,,
F2,2007,R. Visoiu,Campos Racing,4,0.0,,16.0,11.0,19.0,0,0.0,0,0.0,0,0.0,0,0.0,106.0,194.92025,3.464101615137755,,,
F2,2007,S. Canamasas,Rapax,4,0.0,,10.75,6.0,15.0,0,0.0,0,0.0,0,0.0,2,0.5,106.0,197.159,4.031128874149275,,,
F2,2007,S. Gelael,DAMS,2,0.0,,10.0,5.0,15.0,0,0.0,0,0.0,0,0.0,1,0.5,29.0,212.1455,7.0710678118654755,,,
F2,2007,S. Gelael,Pertamina Arden,4,0.0,,12.5,10.0,15.0,0,0.0,0,0.0,0,0.0,1,0.25,108.0,197.1405,2.3804761428476167,,,
F2,2007,S. Sette Câmara,MP Motorsport,3,0.0,,13.666666666666666,10.0,16.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,88.0,192.9946666666667,3.214550253664318,,,
F2,2007,T. Barnard,AIX Racing,4,0.0,,15.75,13.0,19.0,0,0.0,0,0.0,0,0.0,0,0.0,73.0,195.58925,3.2015621187164243,,,
F2,2007,T. Pourchaire,ART Grand Prix,4,0.0,,5.25,2.0,8.0,0,0.0,2,0.5,0,0.0,4,1.0,72.0,189.80025,3.2015621187164243,,,
F2,2007,V. Martins,ART Grand Prix,7,0.0,,4.142857142857143,1.0,11.0,2,0.2857142857142857,4,0.5714285714285714,0,0.0,6,0.8571428571428571,127.0,195.8615714285714,3.670993118515816,,,
F2,2007,Y. Tsunoda,Carlin,4,0.0,,5.75,1.0,10.0,1,0.25,1,0.25,0,0.0,4,1.0,81.0,207.0685,3.685557397915997,,,
F2,2007,Z. Maloney,Carlin,4,0.0,,7.75,2.0,12.0,0,0.0,1,0.25,0,0.0,3,0.75,73.0,189.2775,4.349329450233296,,,
F2,2007,Z. Maloney,Rodin Motorsport,4,0.0,,8.75,4.0,16.0,0,0.0,0,0.0,0,0.0,3,0.75,73.0,196.764,5.123475382979799,,,
F2,2007,Z. O'Sullivan,ART Grand Prix,3,0.0,,15.0,14.0,16.0,0,0.0,0,0.0,0,0.0,0,0.0,47.0,200.45333333333335,1.0,,,
F2,2008,A. Cordeel,Van Amersfoort Racing,4,0.0,,12.5,7.0,18.0,0,0.0,0,0.0,0,0.0,2,0.5,108.0,197.478,6.3508529610858835,,,
F2,2008,A. Iwasa,DAMS,4,0.0,,6.5,4.0,10.0,0,0.0,0,0.0,0,0.0,4,1.0,109.0,199.04575,2.6457513110645903,,,
F2,2008,C. Bölükbasi,Charouz Racing System,2,0.0,,16.0,13.0,19.0,0,0.0,0,0.0,0,0.0,0,0.0,41.0,205.46699999999998,4.242640687119285,,,
F2,2008,C. Novalak,MP Motorsport,4,0.0,,18.25,15.0,21.0,0,0.0,0,0.0,0,0.0,0,0.0,104.0,196.562,2.753785273643051,,,
F2,2008,C. Williams,Trident,4,0.0,,16.75,14.0,22.0,0,0.0,0,0.0,0,0.0,0,0.0,89.0,190.73675,3.5939764421413036,,,
F2,2008,D. Hauger,PREMA Racing,4,0.0,,8.5,4.0,15.0,0,0.0,0,0.0,0,0.0,3,0.75,109.0,198.71075,4.795831523312719,,,
F2,2008,E. Fittipaldi,Charouz Racing System,4,0.0,,9.75,2.0,17.0,0,0.0,1,0.25,0,0.0,2,0.5,99.0,198.27325000000002,6.34428877022476,,,
F2,2008,F. Drugovich,MP Motorsport,4,0.0,,7.25,4.0,11.0,0,0.0,0,0.0,0,0.0,3,0.75,108.0,199.16175,3.304037933599835,,,
F2,2008,F. Vesti,ART Grand Prix,4,0.0,,7.5,1.0,14.0,1,0.25,2,0.5,0,0.0,2,0.5,109.0,198.8825,6.454972243679028,,,
F2,2008,J. Daruvala,PREMA Racing,4,0.0,,12.25,11.0,15.0,0,0.0,0,0.0,0,0.0,0,0.0,106.0,198.35750000000002,1.8929694486000914,,,
F2,2008,J. Doohan,Virtuosi Racing,4,0.0,,10.5,3.0,19.0,0,0.0,1,0.25,0,0.0,2,0.5,106.0,198.03575,7.32575365861197,,,
F2,2008,J. Hughes,Van Amersfoort Racing,4,0.0,,10.25,1.0,19.0,1,0.25,1,0.25,0,0.0,2,0.5,110.0,198.45275,8.616843969807043,,,
F2,2008,J. Vips,Hitech Grand Prix,4,0.0,,7.75,2.0,16.0,0,0.0,1,0.25,0,0.0,3,0.75,105.0,198.747,6.020797289396147,,,
F2,2008,L. Lawson,Carlin,3,0.0,,10.666666666666666,8.0,14.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,80.0,199.418,3.055050463303893,,,
F2,2008,L. Sargeant,Carlin,4,0.0,,5.25,1.0,10.0,1,0.25,2,0.5,0,0.0,4,1.0,108.0,199.1885,4.031128874149275,,,
F2,2008,M. Armstrong,Hitech Grand Prix,3,0.0,,5.0,1.0,10.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,3,1.0,66.0,203.862,4.58257569495584,,,
F2,2008,M. Sato,Virtuosi Racing,3,0.0,,18.0,16.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,79.0,198.07799999999997,2.0,,,
F2,2008,O. Caldwell,Campos Racing,4,0.0,,15.75,6.0,22.0,0,0.0,0,0.0,0,0.0,1,0.25,109.0,196.6835,6.849574196011505,,,
F2,2008,R. Merhi,Campos Racing,4,0.0,,14.0,3.0,21.0,0,0.0,1,0.25,0,0.0,1,0.25,106.0,197.68025,8.082903768654761,,,
F2,2008,R. Nissany,DAMS,4,0.0,,12.5,9.0,17.0,0,0.0,0,0.0,0,0.0,1,0.25,109.0,198.128,3.415650255319866,,,
F2,2008,R. Verschoor,Trident,3,0.0,,8.666666666666666,6.0,12.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,67.0,203.16066666666666,3.055050463303893,,,
F2,2008,T. Pourchaire,ART Grand Prix,4,0.0,,6.5,2.0,13.0,0,0.0,2,0.5,0,0.0,3,0.75,108.0,199.15775,5.446711546122731,,,
F2,2009,A. Cordeel,Van Amersfoort Racing,4,0.0,,13.0,7.0,18.0,0,0.0,0,0.0,0,0.0,1,0.25,81.0,201.65200000000002,4.69041575982343,,,
F2,2009,A. Iwasa,DAMS,3,0.0,,13.0,7.0,16.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,53.0,217.39,5.196152422706632,,,
F2,2009,C. Novalak,MP Motorsport,3,0.0,,16.666666666666668,8.0,21.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,60.0,199.923,7.505553499465136,,,
F2,2009,C. Williams,Trident,3,0.0,,15.0,14.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,53.0,217.0666666666667,1.7320508075688772,,,
F2,2009,D. Beckmann,Van Amersfoort Racing,4,0.0,,8.75,5.0,12.0,0,0.0,0,0.0,0,0.0,2,0.5,79.0,202.40125,3.304037933599835,,,
F2,2009,D. Hauger,PREMA Racing,4,0.0,,10.5,4.0,19.0,0,0.0,0,0.0,0,0.0,3,0.75,76.0,202.0135,6.244997998398398,,,
F2,2009,E. Fittipaldi,Charouz Racing System,4,0.0,,12.5,3.0,19.0,0,0.0,1,0.25,0,0.0,1,0.25,81.0,201.665,6.95221787153807,,,
F2,2009,F. Drugovich,MP Motorsport,3,0.0,,5.333333333333333,4.0,6.0,0,0.0,0,0.0,0,0.0,3,1.0,64.0,202.43766666666667,1.1547005383792517,,,
F2,2009,F. Vesti,ART Grand Prix,4,0.0,,5.25,2.0,10.0,0,0.0,2,0.5,0,0.0,4,1.0,83.0,203.05225000000002,3.947573094109004,,,
F2,2009,J. Daruvala,PREMA Racing,4,0.0,,4.75,1.0,9.0,1,0.25,2,0.5,0,0.0,4,1.0,76.0,202.92849999999999,3.5,,,
F2,2009,J. Doohan,Virtuosi Racing,3,0.0,,6.0,1.0,11.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,49.0,218.437,5.0,,,
F2,2009,J. Vips,Hitech Grand Prix,4,0.0,,5.0,1.0,10.0,2,0.5,2,0.5,0,0.0,4,1.0,81.0,203.034,4.69041575982343,,,
F2,2009,L. Ghiotto,DAMS,3,0.0,,14.666666666666666,13.0,18.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,216.99033333333333,2.886751345948129,,,
F2,2009,L. Lawson,Carlin,4,0.0,,7.0,2.0,13.0,0,0.0,1,0.25,0,0.0,3,0.75,80.0,202.0245,4.69041575982343,,,
F2,2009,L. Sargeant,Carlin,3,0.0,,9.333333333333334,4.0,15.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,51.0,217.9226666666667,5.507570547286102,,,
F2,2009,M. Armstrong,Hitech Grand Prix,4,0.0,,7.0,3.0,12.0,0,0.0,2,0.5,0,0.0,3,0.75,81.0,202.376,4.69041575982343,,,
F2,2009,M. Sato,Virtuosi Racing,4,0.0,,13.5,11.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,78.0,201.457,3.0,,,
F2,2009,O. Caldwell,Campos Racing,2,0.0,,20.0,20.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,36.0,222.7945,0.0,,,
F2,2009,R. Boschung,Campos Racing,2,0.0,,7.5,2.0,13.0,0,0.0,1,0.5,0,0.0,1,0.5,34.0,225.455,7.7781745930520225,,,
F2,2009,R. Verschoor,Trident,4,0.0,,6.75,5.0,9.0,0,0.0,0,0.0,0,0.0,4,1.0,82.0,202.66825,2.0615528128088303,,,
F2,2009,T. Calderón,Charouz Racing System,2,0.0,,22.0,22.0,22.0,0,0.0,0,0.0,0,0.0,0,0.0,29.0,221.0285,0.0,,,
F2,2009,T. Pourchaire,ART Grand Prix,3,0.0,,11.666666666666666,4.0,17.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,51.0,217.53,6.8068592855540455,,,
F2,2010,A. Cordeel,Van Amersfoort Racing,3,0.0,,16.666666666666668,13.0,19.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,175.14466666666667,3.214550253664318,,,
F2,2010,A. Deledda,HWA RACELAB,6,0.0,,18.833333333333332,13.0,22.0,0,0.0,0,0.0,0,0.0,0,0.0,122.0,194.0728333333333,3.311595788538611,,,
F2,2010,A. Hubert,BWT Arden,4,0.0,,9.0,5.0,15.0,0,0.0,0,0.0,0,0.0,3,0.75,93.0,178.01250000000002,4.546060565661952,,,
F2,2010,A. Iwasa,DAMS,4,0.0,,11.5,8.0,14.0,0,0.0,0,0.0,0,0.0,1,0.25,67.0,168.90975,2.6457513110645907,,,
F2,2010,A. Markelov,BWT HWA RACELAB,3,0.0,,16.666666666666668,14.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,66.0,200.332,3.0550504633038935,,,
F2,2010,B. Viscaal,Trident,8,0.0,,11.75,2.0,18.0,0,0.0,1,0.125,0,0.0,3,0.375,173.0,191.561,5.338539126015656,,,
F2,2010,C. Bölükbasi,Charouz Racing System,3,0.0,,19.333333333333332,18.0,21.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,174.62933333333334,1.5275252316519472,,,
F2,2010,C. Ilott,Sauber Junior Team by Charouz,4,0.0,,7.25,3.0,12.0,0,0.0,1,0.25,0,0.0,3,0.75,93.0,178.22125,3.7749172176353745,,,
F2,2010,C. Ilott,UNI-Virtuosi,4,0.0,,6.5,3.0,13.0,0,0.0,1,0.25,0,0.0,3,0.75,101.0,192.6575,4.43471156521669,,,
F2,2010,C. Lundgaard,ART Grand Prix,12,0.0,,10.583333333333334,1.0,19.0,1,0.08333333333333333,2,0.16666666666666666,0,0.0,6,0.5,276.0,191.1105,5.853644293527879,,,
F2,2010,C. Novalak,MP Motorsport,7,0.0,,17.285714285714285,14.0,22.0,0,0.0,0,0.0,0,0.0,0,0.0,131.0,178.28342857142857,3.401680257083045,,,
F2,2010,C. Williams,Trident,4,0.0,,16.25,16.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,72.0,168.23725,0.5000000000000002,,,
F2,2010,D. Beckmann,Campos Racing,4,0.0,,10.25,5.0,16.0,0,0.0,0,0.0,0,0.0,3,0.75,82.0,201.073,4.5,,,
F2,2010,D. Boccolacci,Campos Racing,4,0.0,,14.0,9.0,18.0,0,0.0,0,0.0,0,0.0,1,0.25,92.0,177.03525,3.7416573867739413,,,
F2,2010,D. Hauger,PREMA Racing,3,0.0,,4.666666666666667,1.0,10.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,3,1.0,49.0,173.93200000000002,4.725815626252609,,,
F2,2010,D. Ticktum,Carlin Racing,7,0.0,,6.714285714285714,3.0,11.0,0,0.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,154.0,192.7274285714286,2.8115408417381924,,,
F2,2010,D. Ticktum,DAMS,4,0.0,,8.25,2.0,15.0,0,0.0,1,0.25,0,0.0,3,0.75,101.0,192.553,5.315072906367325,,,
F2,2010,E. Fittipaldi,Charouz Racing System,6,0.0,,12.666666666666666,6.0,16.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,116.0,189.01700000000002,3.777124126457412,,,
F2,2010,F. Drugovich,MP Motorsport,8,0.0,,9.5,3.0,20.0,0,0.0,1,0.125,0,0.0,5,0.625,172.0,180.251875,5.656854249492381,,,
F2,2010,F. Drugovich,UNI-Virtuosi,7,0.0,,7.428571428571429,2.0,17.0,0,0.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,154.0,192.68214285714288,5.380741673076394,,,
F2,2010,F. Vesti,ART Grand Prix,4,0.0,,5.5,1.0,9.0,1,0.25,1,0.25,0,0.0,4,1.0,73.0,169.348,3.415650255319866,,,
F2,2010,G. Alesi,BWT HWA RACELAB,4,0.0,,15.5,5.0,21.0,0,0.0,0,0.0,0,0.0,1,0.25,99.0,190.0665,7.54983443527075,,,
F2,2010,G. Alesi,Trident,3,0.0,,16.666666666666668,16.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,56.0,179.53300000000002,0.5773502691896263,,,
F2,2010,G. Samaia,Campos Racing,4,0.0,,20.0,17.0,22.0,0,0.0,0,0.0,0,0.0,0,0.0,102.0,188.89375,2.160246899469287,,,
F2,2010,G. Samaia,Charouz Racing System,5,0.0,,17.2,12.0,21.0,0,0.0,0,0.0,0,0.0,0,0.0,104.0,189.74960000000002,3.8340579025361627,,,
F2,2010,G. Zhou,UNI-Virtuosi,16,0.0,,3.9375,1.0,11.0,1,0.0625,10,0.625,0,0.0,15,0.9375,361.0,188.9863125,2.7195281453467866,,,
F2,2010,J. Aitken,Campos Racing,8,0.0,,6.375,2.0,10.0,0,0.0,1,0.125,0,0.0,8,1.0,189.0,185.344875,2.559994419636775,,,
F2,2010,J. Correa,Sauber Junior Team by Charouz,3,0.0,,18.0,15.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,39.0,170.8836666666667,2.6457513110645907,,,
F2,2010,J. Daruvala,Carlin,4,0.0,,7.75,3.0,12.0,0,0.0,1,0.25,0,0.0,3,0.75,103.0,192.2895,3.774917217635375,,,
F2,2010,J. Daruvala,Carlin Racing,8,0.0,,5.75,1.0,11.0,2,0.25,3,0.375,0,0.0,7,0.875,175.0,191.9995,4.0970372570571385,,,
F2,2010,J. Daruvala,PREMA Racing,4,0.0,,5.0,2.0,8.0,0,0.0,1,0.25,0,0.0,4,1.0,71.0,169.31,2.581988897471611,,,
F2,2010,J. Doohan,MP Motorsport,3,0.0,,7.0,2.0,11.0,0,0.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,57.0,184.34966666666665,4.58257569495584,,,
F2,2010,J. Doohan,Virtuosi Racing,4,0.0,,9.75,4.0,13.0,0,0.0,0,0.0,0,0.0,1,0.25,71.0,169.21,3.947573094109004,,,
F2,2010,J. Hughes,HWA RACELAB,5,0.0,,14.4,12.0,18.0,0,0.0,0,0.0,0,0.0,0,0.0,98.0,190.8356,2.5099800796022267,,,
F2,2010,J. Hughes,Van Amersfoort Racing,4,0.0,,12.25,9.0,20.0,0,0.0,0,0.0,0,0.0,3,0.75,72.0,168.31650000000002,5.188127472091127,,,
F2,2010,J. King,MP Motorsport,4,0.0,,10.75,7.0,16.0,0,0.0,0,0.0,0,0.0,2,0.5,93.0,177.66049999999998,4.5,,,
F2,2010,J. Vips,Hitech Grand Prix,9,0.0,,8.0,1.0,15.0,2,0.2222222222222222,2,0.2222222222222222,0,0.0,6,0.6666666666666666,166.0,190.366,4.795831523312719,,,
F2,2010,L. Delétraz,Carlin,4,0.0,,13.25,11.0,16.0,0,0.0,0,0.0,0,0.0,0,0.0,80.0,177.17675,2.217355782608345,,,
F2,2010,L. Delétraz,Charouz Racing System,4,0.0,,17.0,12.0,19.0,0,0.0,0,0.0,0,0.0,0,0.0,103.0,190.8755,3.366501646120693,,,
F2,2010,L. Ghiotto,Hitech Grand Prix,4,0.0,,7.25,4.0,11.0,0,0.0,0,0.0,0,0.0,3,0.75,99.0,192.2825,3.774917217635375,,,
F2,2010,L. Ghiotto,UNI-Virtuosi,4,0.0,,2.0,1.0,4.0,2,0.5,3,0.75,0,0.0,4,1.0,90.0,179.26925,1.4142135623730951,,,
F2,2010,L. Lawson,Carlin,4,0.0,,5.5,2.0,15.0,0,0.0,3,0.75,0,0.0,3,0.75,73.0,169.598,6.3508529610858835,,,
F2,2010,L. Lawson,Hitech Grand Prix,7,0.0,,7.285714285714286,4.0,20.0,0,0.0,0,0.0,0,0.0,6,0.8571428571428571,141.0,192.9807142857143,5.70713838726805,,,
F2,2010,L. Sargeant,Carlin,4,0.0,,6.75,2.0,12.0,0,0.0,1,0.25,0,0.0,3,0.75,73.0,169.08375,4.112987559751022,,,
F2,2010,L. Zendeli,MP Motorsport,4,0.0,,11.25,7.0,15.0,0,0.0,0,0.0,0,0.0,1,0.25,81.0,199.21224999999998,3.304037933599835,,,
F2,2010,M. Armstrong,ART Grand Prix,4,0.0,,7.75,3.0,12.0,0,0.0,1,0.25,0,0.0,3,0.75,92.0,192.44875,3.774917217635375,,,
F2,2010,M. Armstrong,DAMS,7,0.0,,11.428571428571429,7.0,17.0,0,0.0,0,0.0,0,0.0,3,0.42857142857142855,153.0,194.824,3.457221565416506,,,
F2,2010,M. Armstrong,Hitech Grand Prix,4,0.0,,5.75,3.0,12.0,0,0.0,1,0.25,0,0.0,3,0.75,70.0,169.52925,4.193248541803042,,,
F2,2010,M. Raghunathan,MP Motorsport,4,0.0,,18.5,16.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,91.0,173.814,1.7320508075688776,,,
F2,2010,M. Sato,Trident,9,0.0,,16.0,11.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,197.0,191.37466666666668,2.738612787525831,,,
F2,2010,M. Sato,Virtuosi Racing,4,0.0,,13.25,8.0,17.0,0,0.0,0,0.0,0,0.0,1,0.25,70.0,168.528,3.8622100754188224,,,
F2,2010,M. Schumacher,PREMA Racing,7,0.0,,11.428571428571429,4.0,22.0,0,0.0,0,0.0,0,0.0,4,0.5714285714285714,147.0,179.46257142857144,5.769377287516763,,,
F2,2010,N. Latifi,DAMS,4,0.0,,2.75,1.0,6.0,1,0.25,3,0.75,0,0.0,4,1.0,88.0,178.833,2.217355782608345,,,
F2,2010,N. Matsushita,Carlin,3,0.0,,9.666666666666666,7.0,11.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,65.0,180.65233333333333,2.3094010767585034,,,
F2,2010,N. Matsushita,MP Motorsport,4,0.0,,13.5,11.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,103.0,191.60225,2.6457513110645907,,,
F2,2010,N. Mazepin,ART Grand Prix,4,0.0,,14.25,12.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,172.88925,2.0615528128088303,,,
F2,2010,N. Mazepin,Hitech Grand Prix,4,0.0,,10.75,2.0,19.0,0,0.0,1,0.25,0,0.0,2,0.5,100.0,192.01375000000002,7.365459931328118,,,
F2,2010,N. de Vries,ART Grand Prix,4,0.0,,4.75,1.0,9.0,1,0.25,1,0.25,0,0.0,4,1.0,84.0,178.65325,3.304037933599835,,,
F2,2010,O. Caldwell,Campos Racing,7,0.0,,19.142857142857142,15.0,22.0,0,0.0,0,0.0,0,0.0,0,0.0,136.0,176.304,2.267786838055363,,,
F2,2010,O. Piastri,PREMA Racing,7,0.0,,2.5714285714285716,1.0,7.0,4,0.5714285714285714,5,0.7142857142857143,0,0.0,7,1.0,152.0,196.00342857142854,2.29906813420444,,,
F2,2010,P. Piquet,Charouz Racing System,4,0.0,,16.0,14.0,18.0,0,0.0,0,0.0,0,0.0,0,0.0,103.0,191.15125,1.8257418583505538,,,
F2,2010,R. Boschung,Campos Racing,12,0.0,,9.916666666666666,3.0,18.0,0,0.0,1,0.08333333333333333,0,0.0,8,0.6666666666666666,240.0,183.13766666666666,4.461111425588376,,,
F2,2010,R. Boschung,Trident,4,0.0,,9.75,8.0,11.0,0,0.0,0,0.0,0,0.0,3,0.75,90.0,177.70275,1.2583057392117913,,,
F2,2010,R. Nissany,DAMS,10,0.0,,13.9,8.0,18.0,0,0.0,0,0.0,0,0.0,2,0.2,199.0,186.6175,3.142893217686178,,,
F2,2010,R. Nissany,Trident,4,0.0,,16.0,13.0,18.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0,190.44875,2.449489742783178,,,
F2,2010,R. Shwartzman,PREMA Racing,11,0.0,,5.090909090909091,1.0,12.0,1,0.09090909090909091,3,0.2727272727272727,0,0.0,10,0.9090909090909091,246.0,192.02845454545457,2.9480347845486987,,,
F2,2010,R. Verschoor,Charouz Racing System,3,0.0,,12.333333333333334,10.0,16.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,68.0,180.46066666666664,3.2145502536643185,,,
F2,2010,R. Verschoor,MP Motorsport,2,0.0,,16.5,13.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,33.0,215.928,4.949747468305833,,,
F2,2010,R. Verschoor,Trident,4,0.0,,10.0,5.0,20.0,0,0.0,0,0.0,0,0.0,3,0.75,71.0,170.155,6.879922480183431,,,
F2,2010,S. Gelael,DAMS,4,0.0,,12.25,7.0,16.0,0,0.0,0,0.0,0,0.0,2,0.5,102.0,191.78674999999998,4.5,,,
F2,2010,S. Gelael,PREMA Racing,4,0.0,,8.5,3.0,13.0,0,0.0,1,0.25,0,0.0,3,0.75,92.0,178.038,4.123105625617661,,,
F2,2010,S. Sette Câmara,DAMS,3,0.0,,9.666666666666666,5.0,17.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,53.0,181.19333333333336,6.429100507328637,,,
F2,2010,T. Calderón,BWT Arden,4,0.0,,15.5,13.0,18.0,0,0.0,0,0.0,0,0.0,0,0.0,94.0,176.0065,2.886751345948129,,,
F2,2010,T. Pourchaire,ART Grand Prix,12,0.0,,7.75,1.0,15.0,1,0.08333333333333333,1,0.08333333333333333,0,0.0,9,0.75,248.0,184.19141666666667,3.8876260575878905,,,
F2,2010,Y. Tsunoda,Carlin,3,0.0,,1.3333333333333333,1.0,2.0,2,0.6666666666666666,3,1.0,0,0.0,3,1.0,74.0,192.63666666666666,0.5773502691896257,,,
F2,2011,A. Albon,DAMS,4,0.0,,2.25,1.0,5.0,2,0.5,3,0.75,0,0.0,4,1.0,87.0,174.209,1.8929694486000914,,,
F2,2011,A. Fuoco,Charouz Racing System,4,0.0,,8.5,6.0,11.0,0,0.0,0,0.0,0,0.0,3,0.75,91.0,172.853,2.3804761428476167,,,
F2,2011,A. Maini,Trident,3,0.0,,15.666666666666666,13.0,18.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,176.58766666666668,2.516611478423583,,,
F2,2011,A. Markelov,BWT HWA RACELAB,4,0.0,,16.25,8.0,20.0,0,0.0,0,0.0,0,0.0,1,0.25,85.0,192.18699999999998,5.560275772537426,,,
F2,2011,A. Markelov,RUSSIAN TIME,4,0.0,,12.5,8.0,19.0,0,0.0,0,0.0,0,0.0,2,0.5,89.0,172.19150000000002,5.066228051190222,,,
F2,2011,C. Ilott,UNI-Virtuosi,4,0.0,,8.75,3.0,14.0,0,0.0,1,0.25,0,0.0,2,0.5,86.0,194.2925,5.123475382979799,,,
F2,2011,C. Lundgaard,ART Grand Prix,4,0.0,,4.25,1.0,9.0,2,0.5,2,0.5,0,0.0,4,1.0,86.0,195.06650000000002,3.947573094109004,,,
F2,2011,D. Ticktum,DAMS,4,0.0,,10.25,2.0,17.0,0,0.0,1,0.25,0,0.0,2,0.5,89.0,194.08775,7.88986691902975,,,
F2,2011,F. Drugovich,MP Motorsport,4,0.0,,6.75,3.0,15.0,0,0.0,1,0.25,0,0.0,3,0.75,86.0,194.39625,5.560275772537426,,,
F2,2011,G. Alesi,BWT HWA RACELAB,2,0.0,,20.0,20.0,20.0,0,0.0,0,0.0,0,0.0,0,0.0,32.0,204.715,0.0,,,
F2,2011,G. Russell,ART Grand Prix,4,0.0,,4.25,1.0,8.0,1,0.25,1,0.25,0,0.0,4,1.0,90.0,173.47075,2.8722813232690143,,,
F2,2011,G. Samaia,Campos Racing,4,0.0,,19.5,16.0,22.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,191.22424999999998,3.0,,,
F2,2011,G. Zhou,UNI-Virtuosi,3,0.0,,11.666666666666666,5.0,17.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,53.0,200.61666666666667,6.110100926607786,,,
F2,2011,J. Aitken,ART Grand Prix,4,0.0,,5.5,1.0,10.0,1,0.25,1,0.25,0,0.0,4,1.0,90.0,173.425,3.696845502136472,,,
F2,2011,J. Aitken,Campos Racing,3,0.0,,10.0,7.0,13.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,47.0,200.65333333333334,3.0,,,
F2,2011,J. Daruvala,Carlin,4,0.0,,10.5,6.0,19.0,0,0.0,0,0.0,0,0.0,3,0.75,88.0,193.8055,5.916079783099615,,,
F2,2011,J. Vips,DAMS,4,0.0,,4.5,1.0,7.0,1,0.25,2,0.5,0,0.0,4,1.0,86.0,194.89625,3.0,,,
F2,2011,L. Delétraz,Charouz Racing System,7,0.0,,8.714285714285714,2.0,12.0,0,0.0,2,0.2857142857142857,0,0.0,3,0.42857142857142855,144.0,187.0497142857143,4.3094580368566735,,,
F2,2011,L. Ghiotto,Campos Vexatec Racing,4,0.0,,3.75,3.0,5.0,0,0.0,2,0.5,0,0.0,4,1.0,89.0,173.706,0.9574271077563381,,,
F2,2011,L. Ghiotto,Hitech Grand Prix,3,0.0,,4.0,2.0,8.0,0,0.0,2,0.6666666666666666,0,0.0,3,1.0,63.0,196.51733333333334,3.4641016151377544,,,
F2,2011,L. Norris,Carlin,4,0.0,,4.75,3.0,8.0,0,0.0,2,0.5,0,0.0,4,1.0,89.0,173.472,2.362907813126304,,,
F2,2011,M. Armstrong,ART Grand Prix,4,0.0,,9.75,4.0,15.0,0,0.0,0,0.0,0,0.0,2,0.5,86.0,194.01049999999998,4.573474244670748,,,
