series,year,driver_name,driver_code,team_name,n_races,total_points,avg_points,avg_finish,best_finish,worst_finish,wins,win_rate,podiums,podium_rate,points_finishes,points_rate,top10_finishes,top10_rate,total_laps,avg_kph,finish_std,points_std,dnf_count,dnf_rate,avg_best_lap_s,first_f1_year,f1_entry
F2,2021,G  Petecof,PET,Campos Racing,2,0.0,0.0,18.0,16,20,0,0.0,0,0.0,0.0,0.0,0,0.0,56.0,147.684,2.8284271247461903,0.0,1.0,0.5,96.5595,2010.0,False
F2,2021,O  Piastri,PIA,PREMA Racing,8,128.0,16.0,4.75,1,19,3,0.375,6,0.75,7.0,0.875,7,0.875,229.0,171.950875,6.341473465550866,10.02853072844814,1.0,0.125,102.50175,2023.0,True
F2,2021,T  Pourchaire,POU,ART Grand Prix,8,75.0,9.375,7.0,1,20,1,0.125,1,0.125,7.0,0.875,7,0.875,205.0,161.111,5.732115042211108,7.614600636746674,1.0,0.125,100.32442857142856,,False
F2,2021,G  Samaia,SAM,Charouz Racing System,8,0.0,0.0,17.5,13,22,0,0.0,0,0.0,0.0,0.0,0,0.0,180.0,168.10016666666667,3.0237157840738176,0.0,2.0,0.25,104.277,,False
F2,2021,L  Sargeant,SAR,HWA RACELAB,1,0.0,0.0,18.0,18,18,0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,130.175,,,1.0,1.0,162.813,2023.0,True
F2,2021,M  Sato,SAT,Trident,8,0.0,0.0,15.75,13,20,0,0.0,0,0.0,0.0,0.0,0,0.0,211.0,168.542125,2.604940361258638,0.0,1.0,0.125,103.03625,2002.0,False
F2,2021,R  Shwartzman,SHW,PREMA Racing,8,91.0,11.375,4.5,3,7,0,0.0,3,0.375,8.0,1.0,8,1.0,232.0,171.6595,1.511857892036909,3.4615231989895516,0.0,0.0,102.41025,,False
F2,2021,D  Ticktum,TIC,Carlin Racing,8,100.0,12.5,5.625,1,19,1,0.125,4,0.5,7.0,0.875,7,0.875,222.0,171.919875,5.878228596147944,8.211490207542807,1.0,0.125,102.3845,,False
F2,2021,R  Verschoor,VER,MP Motorsport,7,36.0,5.142857142857143,8.142857142857142,4,14,0,0.0,0,0.0,6.0,0.8571428571428571,6,0.8571428571428571,212.0,172.48685714285713,3.579039509354962,5.11300861947808,1.0,0.1428571428571428,102.60928571428572,2012.0,False
F2,2021,J  Vips,VIP,Hitech Grand Prix,8,57.0,7.125,9.625,1,21,1,0.125,2,0.25,5.0,0.625,5,0.625,194.0,166.89325,6.968039281503185,9.341726668173134,2.0,0.25,102.685,,False
