series,season,driver_name,driver_code,team_name,n_races,avg_finish,best_finish,worst_finish,finish_std,wins,win_rate,podiums,podium_rate,top10_finishes,top10_rate,dnf_count,dnf_rate,dns_count,dns_rate,dsq_count,dsq_rate,total_laps,avg_kph,avg_lap_time_s,avg_time_from_winner_s,avg_best_lap_from_best_s,driver_speed_mean,team_speed_mean,team_avg_pos_season_mean,driver_vs_team_mean,driver_vs_team_best,driver_vs_team_std,lap_vs_race_avg_mean,lap_vs_race_avg_std
F3,2023,C  Collet,CCO,Van Amersfoort Racing,9,11.0,3.0,19.0,6.141195788629908,0,0.0,1,0.1111111111111111,3,0.3333333333333333,1,0.1111111111111111,0,0.0,0,0.0,190.0,157.89,116.62566666666665,19.986875,1.161,116.626,116.85182093964312,16.24,-0.2262222222222212,-29.112,22.97379330224864,-0.8975555555555554,1.8772509229662875
F3,2023,C  Mansell,MAN,Campos Racing,9,9.222222222222221,2.0,17.0,4.409585518440984,0,0.0,1,0.1111111111111111,6,0.6666666666666666,0,0.0,0,0.0,0,0.0,200.0,158.50811111111113,116.11255555555555,16.641111111111112,1.2907777777777778,116.113,116.15091628530566,10.885,-0.038444444444444455,-28.273,22.93822216362414,-1.4103333333333332,1.8427289545671115
F3,2023,D  Beganovic,BEG,PREMA Racing,9,7.444444444444445,2.0,16.0,5.637178175095921,0,0.0,4,0.4444444444444444,6,0.6666666666666666,0,0.0,0,0.0,0,0.0,200.0,158.9272222222222,115.92844444444444,10.283666666666667,0.649,115.92799999999998,116.05260925294857,7.667,-0.1241111111111116,-28.207,23.89767660487335,-1.5943333333333334,1.3247200647684023
F3,2023,F  Colapinto,COL,MP Motorsport,9,6.142857142857143,2.0,10.0,3.2877840272018797,0,0.0,2,0.2222222222222222,7,0.7777777777777778,2,0.2222222222222222,0,0.0,0,0.0,157.0,161.24475,112.46025,11.886,1.069,112.46,119.88027572665176,11.13,-7.419749999999999,-32.111,24.378544863113902,-3.044625,3.7148295841512993
F3,2023,F  Simonazzi,SIM,Carlin,2,17.5,11.0,24.0,9.192388155425117,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36.0,151.8655,151.669,71.9535,1.9855,151.669,119.5955435796296,19.737,32.0735,15.257,23.78212237164715,3.0525,2.641043827731755
F3,2023,G  Bortoleto,BOR,Trident,9,4.666666666666667,1.0,11.0,3.2015621187164243,2,0.2222222222222222,3,0.3333333333333333,8,0.8888888888888888,0,0.0,0,0.0,0,0.0,200.0,158.82133333333334,115.97611111111112,11.445,0.4846666666666667,115.97600000000001,116.92273374285985,9.76,-0.9465555555555558,-29.216,23.602351371797212,-1.5467777777777778,1.4874475434261352
F3,2023,G  Minì,MIN,Hitech Pulse-Eight,9,9.714285714285714,1.0,19.0,6.77530529974568,1,0.1111111111111111,2,0.2222222222222222,4,0.4444444444444444,2,0.2222222222222222,0,0.0,0,0.0,159.0,156.25171428571429,113.77771428571428,15.301714285714285,0.838,113.77799999999999,115.74251118685405,11.8,-1.9649999999999999,-22.941,16.234288907535596,-1.2754285714285714,1.925389212353601
F3,2023,G  Saucy,SAU,ART Grand Prix,9,14.25,2.0,27.0,9.706404365896041,0,0.0,1,0.1111111111111111,4,0.4444444444444444,1,0.1111111111111111,0,0.0,0,0.0,181.0,156.5591111111111,117.0818888888889,19.814875,0.7297777777777777,117.08199999999998,117.75948918585888,16.087,-0.677555555555555,-23.947,21.934838540043504,-0.44088888888888894,3.377295939225805
F3,2023,H  Barter,BAR,Campos Racing,8,17.0,8.0,26.0,6.7612340378281335,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,179.0,157.72325,114.92025000000001,40.210875,1.147875,114.92,116.15091628530566,10.885,-1.2307499999999996,-28.258,24.595978096022122,-0.584875,1.9783546870713407
F3,2023,H  Yeany,YEA,Carlin,5,20.0,17.0,22.0,2.1602468994692865,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,108.0,153.9558,107.42999999999999,31.62125,1.7536,107.43000000000002,119.5955435796296,19.737,-12.166,-31.017,14.96402091685253,2.5312,6.608790751718502
F3,2023,I  Cohen,COH,Carlin,9,22.5,18.0,26.0,3.415650255319866,0,0.0,0,0.0,0,0.0,5,0.5555555555555556,0,0.0,0,0.0,140.0,158.456375,122.292,42.9815,2.910125,122.29199999999999,119.59554357962959,19.737,2.6964999999999995,-27.878,27.379988349157493,1.86775,6.766635981047008
F3,2023,J  Dufek,DUF,Campos Racing,1,14.0,14.0,14.0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21.0,154.205,134.897,7.655,1.638,134.897,116.15091628530566,10.885,18.746,18.746,,1.229,
F3,2023,J  Edgar,EDG,MP Motorsport,9,13.777777777777779,1.0,27.0,8.31831980897852,1,0.1111111111111111,1,0.1111111111111111,3,0.3333333333333333,0,0.0,0,0.0,0,0.0,189.0,149.037,131.16277777777776,24.74488888888889,1.703,131.163,119.88027572665176,11.13,11.282444444444444,-32.024,54.408405667486505,13.639999999999999,42.95834064823733
F3,2023,J  Martí,MAR,Campos Racing,9,6.25,1.0,9.0,2.9640705601780613,1,0.1111111111111111,2,0.2222222222222222,8,0.8888888888888888,1,0.1111111111111111,0,0.0,0,0.0,194.0,159.73555555555558,115.20044444444446,12.36,0.7675555555555555,115.19999999999999,116.15091628530566,10.885,-0.9505555555555555,-28.11,22.979778453626956,-2.3225555555555553,1.7889550798658354
F3,2023,K  Frederick,FRE,ART Grand Prix,9,18.166666666666668,7.0,26.0,6.997618642557386,0,0.0,0,0.0,1,0.1111111111111111,3,0.3333333333333333,0,0.0,0,0.0,162.0,154.52966666666669,119.40033333333334,36.12316666666667,4.134333333333333,119.40000000000002,117.75948918585888,16.087,1.6407777777777777,-27.486,24.390506030922044,1.8773333333333335,10.031871086691654
F3,2023,L  Browning,BRO,Hitech Pulse-Eight,9,13.142857142857142,4.0,23.0,7.92524597785607,0,0.0,0,0.0,3,0.3333333333333333,2,0.2222222222222222,0,0.0,0,0.0,154.0,158.430375,117.30024999999999,30.496000000000002,0.7114285714285715,117.30000000000001,115.74251118685405,11.8,1.557749999999999,-26.6,25.095252025319166,-2.17775,6.277405372786253
F3,2023,L  Fornaroli,FOR,Trident,9,14.777777777777779,2.0,28.0,9.653726971716386,0,0.0,1,0.1111111111111111,4,0.4444444444444444,0,0.0,0,0.0,0,0.0,195.0,154.1438888888889,119.43322222222221,27.000222222222224,0.739,119.43300000000002,116.92273374285985,9.76,2.510333333333333,-28.84,22.9147962570039,1.910111111111111,7.339612139691791
F3,2023,M  Boya,BOY,MP Motorsport,9,12.714285714285714,6.0,24.0,6.499084184567487,0,0.0,0,0.0,3,0.3333333333333333,2,0.2222222222222222,0,0.0,0,0.0,162.0,159.74544444444444,115.19344444444444,27.744,1.148125,115.19300000000001,119.88027572665176,11.13,-4.687,-30.139,23.251685514172944,-2.3297777777777777,3.2312519933370165
F3,2023,M  Cresswell,CRE,PHM Racing by Charouz,2,19.5,17.0,22.0,3.5355339059327378,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48.0,168.82,109.6175,18.445999999999998,1.3744999999999998,109.618,119.17063068676134,20.619,-9.5525,-30.858,30.13052705313998,-1.9405000000000001,2.0951573926557403
F3,2023,M  Esterson,EST,Carlin,2,21.0,21.0,21.0,,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,33.0,158.619,116.02850000000001,58.661,2.027,116.028,119.5955435796296,19.737,-3.567500000000001,-17.161,19.22411206011867,-1.9625000000000001,3.905350752493302
F3,2023,N  Bedrin,BED,Jenzer Motorsport,9,13.714285714285714,3.0,23.0,6.2373681873657185,0,0.0,1,0.1111111111111111,1,0.1111111111111111,2,0.2222222222222222,0,0.0,0,0.0,194.0,158.39555555555555,116.10333333333334,25.950285714285716,1.767111111111111,116.103,116.5931699829908,14.666999999999998,-0.4896666666666661,-28.357,22.609252558410684,-1.4196666666666669,1.6864105372061693
F3,2023,N  Tsolov,TSO,ART Grand Prix,9,16.333333333333332,11.0,25.0,4.769696007084728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200.0,157.61166666666665,116.79644444444446,29.240444444444442,1.34,116.79599999999999,117.75948918585888,16.087,-0.9633333333333327,-29.461,23.38807148419895,-0.7265555555555555,1.6180975025559423
F3,2023,O  Goethe,GOE,Trident,9,9.857142857142858,1.0,22.0,7.861903319777204,1,0.1111111111111111,2,0.2222222222222222,3,0.3333333333333333,2,0.2222222222222222,0,0.0,0,0.0,167.0,157.6335,115.163625,21.121857142857145,3.42925,115.16400000000002,116.92273374285985,9.76,-1.7589999999999995,-28.77,26.59415571135884,-0.34124999999999994,3.218375843718159
F3,2023,O  Gray,GRA,Carlin,9,18.625,14.0,27.0,4.274091382136927,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,197.0,156.83355555555556,117.62277777777778,31.416,2.4266666666666667,117.62299999999999,119.59554357962959,19.737,-1.9729999999999994,-31.339,24.89398661323654,0.09988888888888882,2.411599388603155
F3,2023,P  Aron,ARO,PREMA Racing,9,8.333333333333334,3.0,25.0,6.782329983125267,0,0.0,1,0.1111111111111111,7,0.7777777777777778,0,0.0,0,0.0,0,0.0,200.0,158.34066666666666,116.23055555555555,18.284111111111113,0.7142222222222222,116.231,116.05260925294857,7.667,0.17777777777777753,-25.83,23.283531925900856,-1.2923333333333333,1.8518422584010767
F3,2023,P  Wisnicki,WIS,PHM Racing by Charouz,4,22.333333333333332,21.0,24.0,1.5275252316519463,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,80.0,146.80775,114.48475,42.646,2.737,114.485,119.17063068676134,20.619,-4.685749999999999,-24.534,20.53983079084798,5.554749999999999,10.952351844086579
F3,2023,R  Faria,FAR,PHM Racing by Charouz,9,23.0,19.0,27.0,3.3911649915626336,0,0.0,0,0.0,0,0.0,4,0.4444444444444444,0,0.0,0,0.0,165.0,154.29122222222225,119.65355555555556,50.9336,3.3657777777777778,119.654,119.17063068676134,20.619,0.4827777777777771,-30.829,24.71271699842906,2.130777777777778,9.244547633304967
F3,2023,R  Villagómez,VIL,Van Amersfoort Racing,9,17.555555555555557,10.0,25.0,4.18661889569349,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,200.0,157.51666666666668,116.889,31.504444444444445,1.3962222222222223,116.889,116.85182093964312,16.24,0.03711111111111146,-28.57,23.56344063610217,-0.6337777777777779,1.4272243847568062
F3,2023,S  Floersch,FLO,PHM Racing by Charouz,9,17.75,7.0,23.0,5.391792704790178,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,200.0,157.78044444444447,116.66822222222224,30.71875,2.2075555555555555,116.66800000000002,119.17063068676134,20.619,-2.502,-31.257,23.145833923192313,-0.8544444444444443,1.6658619473947345
F3,2023,S  Montoya,MON,Hitech Pulse-Eight,9,12.666666666666666,6.0,24.0,7.474400756359446,0,0.0,0,0.0,4,0.4444444444444444,2,0.2222222222222222,0,0.0,0,0.0,167.0,157.976375,115.90412500000001,24.46483333333333,1.714375,115.904,115.74251118685405,11.8,0.16137500000000005,-27.344,23.271483051381026,-1.65125,4.113718920531987
F3,2023,T  Barnard,BAR,Jenzer Motorsport,9,10.333333333333334,1.0,21.0,6.244997998398398,1,0.1111111111111111,2,0.2222222222222222,5,0.5555555555555556,0,0.0,0,0.0,0,0.0,200.0,158.44577777777778,116.14233333333333,17.20111111111111,1.2252222222222224,116.142,116.5931699829908,14.666999999999998,-0.4508888888888889,-28.385,22.961415186375405,-1.3805555555555555,1.740012292421458
F3,2023,T  Smith,SMI,Van Amersfoort Racing,9,20.0,12.0,29.0,5.503245795502348,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,198.0,157.42244444444447,117.04077777777778,40.04525,1.7368888888888891,117.041,116.85182093964312,16.24,0.1891111111111113,-28.527,23.574039940390172,-0.482,2.11750613930633
F3,2023,W  Shin,SHI,PHM Racing by Charouz,3,23.333333333333332,17.0,28.0,5.686240703077327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54.0,150.167,137.84466666666665,49.88933333333333,2.14,137.845,119.17063068676134,20.619,18.674000000000003,-15.642,35.78874645751091,4.8886666666666665,5.626328317236147
F3,2023,Z  O'Sullivan,OSU,PREMA Racing,9,7.222222222222222,1.0,18.0,5.7397251192408545,2,0.2222222222222222,3,0.3333333333333333,6,0.6666666666666666,0,0.0,0,0.0,0,0.0,200.0,158.82044444444443,115.99877777777778,12.582555555555556,0.7204444444444444,115.999,116.05260925294857,7.667,-0.05377777777777837,-28.378,23.74066476942978,-1.524,1.4397873106816854
F3,2024,A  Dunne,DUN,MP Motorsport,10,11.555555555555555,4.0,16.0,4.585605497399202,0,0.0,0,0.0,5,0.5,1,0.1,0,0.0,0,0.0,212.0,163.3249,113.7732,14.53711111111111,8.2006,113.773,112.9389024691208,13.690000000000001,0.8341999999999998,-26.18,27.399128561973562,0.9071,4.526781452889263
F3,2024,A  Lindblad,LIN,PREMA Racing,10,6.875,1.0,16.0,5.055054048036621,2,0.2,2,0.2,6,0.6,2,0.2,0,0.0,0,0.0,216.0,165.34949999999998,112.029,10.49,5.4115,112.029,111.91523822676784,7.556,0.11389999999999952,-25.373,26.268854572372287,-0.8370000000000001,3.1600690569106944
F3,2024,C  Mansell,MAN,ART Grand Prix,10,8.1,2.0,21.0,7.504813270310076,0,0.0,4,0.4,7,0.7,0,0.0,0,0.0,0,0.0,225.0,164.9827,112.1357,16.6693,2.1037,112.136,111.73084568262334,11.115,0.4046999999999999,-25.39,25.12631469219295,-0.7304999999999999,0.8884783809037412
F3,2024,C  Shields,SHI,Hitech Pulse-Eight,10,20.625,17.0,26.0,2.7222627143085005,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,185.0,165.73955555555554,108.97733333333332,30.244375,1.721,108.977,110.67547071701912,14.333000000000002,-1.698,-22.935,23.43294727515086,-0.11944444444444441,1.4751957591376736
F3,2024,C  Voisin,VOI,Rodin Motorsport,10,15.0,1.0,29.0,9.962429422585638,1,0.1,2,0.2,3,0.3,1,0.1,0,0.0,0,0.0,224.0,163.83089999999999,112.6267,31.931777777777782,1.0050000000000001,112.627,113.43384212285032,19.296,-0.8070999999999995,-24.243,23.796748701590868,-0.23939999999999992,1.9432049242881664
F3,2024,C  Wurz,WUR,Jenzer Motorsport,10,17.428571428571427,5.0,27.0,7.67804538618918,0,0.0,0,0.0,1,0.1,3,0.3,0,0.0,0,0.0,170.0,163.76744444444444,118.257,24.439,2.292375,118.25700000000002,114.72065601598413,17.667,3.536555555555555,-24.002,26.547845195566776,3.785222222222222,8.566944390764098
F3,2024,D  Beganovic,BEG,PREMA Racing,10,8.4,1.0,19.0,5.18973345494095,1,0.1,2,0.2,7,0.7,0,0.0,0,0.0,0,0.0,225.0,165.0884,112.07560000000001,15.810400000000001,1.5539,112.075,111.91523822676784,7.556,0.16009999999999996,-25.591,25.084429395543363,-0.7906,0.6334470424238757
F3,2024,G  Minì,MIN,PREMA Racing,10,7.222222222222222,1.0,21.0,6.6290606004504475,1,0.1,4,0.4,6,0.6,0,0.0,0,0.0,0,0.0,225.0,165.5229,111.6414,7.6115555555555545,0.6857,111.641,111.91523822676784,7.556,-0.2739000000000003,-25.609,24.44098657060399,-1.2248,1.5850707520135778
F3,2024,J  Dufek,DUF,AIX Racing,10,19.25,10.0,27.0,5.3652319880611214,0,0.0,0,0.0,1,0.1,2,0.2,0,0.0,0,0.0,192.0,161.9736,114.3842,28.228,3.1785,114.38399999999999,113.6561968365817,18.48,0.7278999999999993,-23.386,26.549579211773246,1.5181999999999998,3.631041564681468
F3,2024,J  Hedley,HED,Jenzer Motorsport,1,22.0,22.0,22.0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.0,121.398,98.956,15.941,2.797,98.956,114.72065601598412,17.667,-15.764,-15.764,,0.545,
F3,2024,J  Loake,LOA,Rodin Motorsport,10,21.88888888888889,9.0,26.0,5.254627590144815,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,200.0,161.2488888888889,114.33711111111113,29.046,5.381666666666667,114.33700000000002,113.43384212285032,19.296,0.9031111111111111,-24.861,26.751753243686874,1.1102222222222222,1.5029525755806283
F3,2024,J  Wharton,WHA,Hitech Pulse-Eight,1,21.0,21.0,21.0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20.0,145.001,146.091,89.767,15.293,146.091,110.67547071701912,14.333,35.416,35.416,,-0.698,
F3,2024,K  Sztuka,SZT,MP Motorsport,10,18.1,11.0,28.0,5.762908216439952,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,225.0,163.85049999999998,112.81779999999999,32.8909,2.8482,112.81800000000001,112.9389024691208,13.690000000000001,-0.12100000000000026,-25.877,24.866733994546923,-0.048199999999999965,0.9076727016570089
F3,2024,L  Browning,BRO,Hitech Pulse-Eight,10,6.4,1.0,20.0,5.796550698475775,2,0.2,3,0.3,8,0.8,0,0.0,0,0.0,0,0.0,225.0,165.3781,111.8895,11.9976,1.6648,111.89000000000001,110.67547071701912,14.333000000000002,1.2141999999999995,-24.434,24.885655996979466,-0.9766,0.6428117401956294
F3,2024,L  Fornaroli,FOR,Trident,10,4.4,2.0,9.0,2.4585451886114367,0,0.0,6,0.6,10,1.0,0,0.0,0,0.0,0,0.0,225.0,165.4437,111.7911,10.0604,1.6143,111.79099999999998,111.9406502744016,8.966,-0.14959999999999987,-25.303,24.819672534324685,-1.0751000000000002,0.7229644912134728
F3,2024,L  Van Hoepen,VAN,ART Grand Prix,10,11.428571428571429,8.0,15.0,2.6367367999823097,0,0.0,0,0.0,2,0.2,2,0.2,0,0.0,0,0.0,219.0,164.6828,112.1818,25.78257142857143,2.3487,112.18199999999999,111.73084568262334,11.115,0.4511000000000004,-25.108,24.92743873035406,-0.6843,1.3782886369214058
F3,2024,M  Boya,BOY,Campos Racing,10,14.625,7.0,29.0,8.087689057185266,0,0.0,0,0.0,4,0.4,2,0.2,0,0.0,0,0.0,206.0,160.25979999999998,115.575,34.90475,6.3581,115.575,114.24325700726595,11.68,1.3317000000000003,-26.887,27.174507968764484,2.7091000000000003,6.764014413710906
F3,2024,M  Esterson,EST,Jenzer Motorsport,10,17.333333333333332,7.0,24.0,5.172040216394302,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,217.0,161.8136,114.12570000000001,30.27366666666667,2.1982,114.126,114.72065601598413,17.667,-0.5950999999999997,-27.623,24.989164831760363,1.2594999999999998,4.360946208488857
F3,2024,M  Stenshorne,STE,Hitech Pulse-Eight,9,17.125,5.0,27.0,8.14927691796728,0,0.0,0,0.0,1,0.1111111111111111,1,0.1111111111111111,0,0.0,0,0.0,191.0,167.7837777777778,107.08955555555556,27.226375,0.715,107.09,110.67547071701912,14.333000000000002,-3.5860000000000003,-23.892,17.935002536938768,-2.0073333333333334,5.766691837613659
F3,2024,M  Zagazeta,ZAG,Jenzer Motorsport,9,17.714285714285715,14.0,22.0,2.429971585175824,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,0,0.0,0,0.0,175.0,169.33488888888888,113.59688888888888,34.59314285714286,5.94,113.597,114.72065601598413,17.667,-1.1236666666666664,-27.79,26.297854323119218,-0.8752222222222222,1.6406594541355752
F3,2024,N  Bedrin,BED,AIX Racing,10,16.375,7.0,30.0,8.399617338222702,0,0.0,0,0.0,3,0.3,2,0.2,0,0.0,0,0.0,205.0,163.38709999999998,113.06289999999998,28.598,1.3867,113.06300000000002,113.6561968365817,18.48,-0.5931999999999998,-28.006,24.62319331127554,0.19690000000000002,2.107626756435884
F3,2024,N  León,LEO,Van Amersfoort Racing,10,13.4,2.0,25.0,8.448537019968473,0,0.0,1,0.1,5,0.5,0,0.0,0,0.0,0,0.0,225.0,164.1243,112.5791,28.5431,2.2387,112.579,113.12320651949418,16.0,-0.5440000000000007,-25.049,24.54152571097042,-0.2868,0.9960847576609355
F3,2024,N  Strømsted,STR,Campos Racing,1,,,,,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,21.0,188.505,110.827,,0.923,110.827,114.24325700726595,11.68,-3.416,-3.416,,-0.409,
F3,2024,N  Tsolov,TSO,ART Grand Prix,9,14.222222222222221,1.0,27.0,9.038497908637499,1,0.1111111111111111,1,0.1111111111111111,3,0.3333333333333333,0,0.0,0,0.0,0,0.0,210.0,165.86566666666667,106.45811111111111,27.58966666666667,2.432888888888889,106.458,111.73084568262334,11.115,-5.27288888888889,-25.216,16.867723775338245,-0.4548888888888889,0.821070557937082
F3,2024,O  Goethe,GOE,Campos Racing,9,8.11111111111111,2.0,19.0,4.935697631653616,0,0.0,1,0.1111111111111111,8,0.8888888888888888,0,0.0,0,0.0,0,0.0,203.0,162.42855555555556,112.24644444444445,14.076555555555556,1.292111111111111,112.246,114.24325700726597,11.68,-1.9971111111111108,-27.879,26.39728783153889,-0.8008888888888889,1.018895902980825
F3,2024,P  Wisnicki,WIS,Rodin Motorsport,10,21.0,5.0,25.0,6.304760106459247,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,206.0,162.49020000000002,113.4283,34.910555555555554,2.9989,113.428,113.43384212285032,19.296,-0.005499999999999616,-26.032,24.60148965792293,0.5622,1.934259019768437
F3,2024,S  Floersch,FLO,Van Amersfoort Racing,10,16.6,11.0,23.0,5.029910535983716,0,0.0,0,0.0,0,0.0,5,0.5,0,0.0,0,0.0,156.0,162.37380000000002,113.82039999999999,17.3584,8.155111111111111,113.81999999999998,113.12320651949418,16.0,0.6970000000000003,-26.348,26.954972276825746,0.9542999999999999,3.29410311685054
F3,2024,S  Meguetounif,MEG,Trident,10,10.555555555555555,1.0,25.0,8.501633829904566,2,0.2,2,0.2,4,0.4,1,0.1,0,0.0,0,0.0,217.0,165.5677,111.6067,22.950555555555557,1.9838,111.607,111.9406502744016,8.966,-0.33389999999999914,-24.394,25.187999013860196,-1.2592,2.004156447652395
F3,2024,S  Montoya,MON,Campos Racing,10,12.75,2.0,21.0,6.541078984824621,0,0.0,1,0.1,3,0.3,2,0.2,0,0.0,0,0.0,191.0,160.8958,115.0503,24.993375,2.2487000000000004,115.05,114.24325700726595,11.68,0.8071999999999999,-19.438,26.366949251751603,2.1843,4.853126187200256
F3,2024,S  Ramos,RAM,Trident,10,12.1,5.0,24.0,6.100091074001364,0,0.0,0,0.0,5,0.5,0,0.0,0,0.0,0,0.0,225.0,164.4731,112.424,24.3051,2.1354,112.424,111.9406502744016,8.966,0.4835999999999988,-25.139,24.863069195540245,-0.442,0.823638674824505
F3,2024,T  Inthraphuvasak,INT,AIX Racing,10,19.666666666666668,11.0,28.0,5.937171043518958,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,202.0,162.29233333333335,113.50644444444444,40.804,1.9165555555555553,113.50700000000002,113.6561968365817,18.48,-0.14977777777777657,-24.258,25.925958804727827,0.2797777777777778,1.10487892750493
F3,2024,T  Smith,SMI,Van Amersfoort Racing,10,18.555555555555557,4.0,27.0,7.418071028089296,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,202.0,162.85555555555555,112.953,28.604444444444443,1.5992222222222223,112.953,113.12320651949418,16.0,-0.17000000000000023,-25.272,25.643117751162787,-0.27355555555555555,1.6249619311780132
F3,2024,T  Taponen,TAP,ART Grand Prix,1,,,,,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1.0,164.431,150.628,,,150.628,111.73084568262334,11.115,38.897,38.897,,-15.815,
F3,2024,T  Tramnitz,TRA,MP Motorsport,10,11.2,3.0,20.0,4.984420171338332,0,0.0,1,0.1,4,0.4,0,0.0,0,0.0,0,0.0,225.0,164.7631,112.2257,19.780700000000003,1.7113,112.226,112.9389024691208,13.690000000000001,-0.7132000000000007,-25.991,24.827573832334078,-0.6403000000000001,0.6040217159451582
F3,2025,A  Giusti,GIU,MP Motorsport,10,10.5,3.0,25.0,5.9113826169894,0,0.0,1,0.1,7,0.7,0,0.0,0,0.0,0,0.0,207.0,161.4356,113.745,16.0285,0.9304,113.745,115.16305777365628,11.867,-1.4180000000000001,-29.768,17.122747027792524,-1.5756999999999999,1.9888407036372835
F3,2025,B  Badoer,BAD,PREMA Racing,10,15.428571428571429,7.0,26.0,6.852180744287249,0,0.0,0,0.0,2,0.2,3,0.3,0,0.0,0,0.0,177.0,160.8255,114.01379999999999,25.024,1.0859999999999999,114.01399999999998,115.14302703325318,13.87,-1.1292000000000002,-27.917,16.871225706641603,-1.307,2.3195119697422943
F3,2025,B  Benavides,BEN,AIX Racing,8,16.2,4.0,25.0,9.311283477587825,0,0.0,0,0.0,2,0.25,3,0.375,0,0.0,0,0.0,133.0,160.503375,113.041,26.2132,3.5265,113.041,118.09299083685926,21.045,-5.052,-32.772,20.535270939810573,-0.13575000000000004,3.3985194150226237
F3,2025,B  Del Pino,DEL,MP Motorsport,10,17.0,8.0,27.0,7.2571803523590805,0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,201.0,157.7472,117.02590000000001,30.2708,1.3997,117.026,115.16305777365628,11.867,1.8629000000000002,-29.622,15.815553768012327,1.7052000000000003,7.969394899656225
F3,2025,C  Ho,HOD,AMS Lucas Oil,10,16.666666666666668,5.0,28.0,7.211102550927978,0,0.0,0,0.0,2,0.2,1,0.1,0,0.0,0,0.0,203.0,161.5703,113.4838,25.13588888888889,1.0142,113.484,113.4836650925757,16.667,2.6645352591003756e-16,-27.834,16.371970321932,-1.8368000000000002,2.807045770121242
F3,2025,C  Voisin,VOI,Rodin Motorsport,9,11.666666666666666,2.0,19.0,6.144102863722253,0,0.0,1,0.1111111111111111,4,0.4444444444444444,0,0.0,0,0.0,0,0.0,191.0,161.56355555555555,113.26244444444445,34.897333333333336,1.6825555555555554,113.263,113.9087699920339,12.308,-0.6461111111111104,-28.615,19.014916838132926,-0.33977777777777773,3.027166281267754
F3,2025,C  Wurz,WUR,TRIDENT,10,9.375,3.0,16.0,5.2898150116183515,0,0.0,1,0.1,4,0.4,2,0.2,0,0.0,0,0.0,178.0,159.46922222222221,113.70344444444444,31.4495,1.0825555555555555,113.703,114.31535681538408,7.593000000000001,-0.6120000000000003,-29.154,19.767568066153206,-0.41722222222222227,2.5932241890057335
F3,2025,F  Barrichello,BAR,AIX Racing,1,,,,,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2.0,133.788,151.722,,59.948,151.722,118.09299083685926,21.045,33.629,33.629,,25.6,
F3,2025,F  Slater,SLA,AIX Racing,1,,,,,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2.0,138.73,137.247,,,134.772,118.09299083685926,21.045,19.154,19.154,,20.241,
F3,2025,F  Slater,SLA,Hitech TGR,1,26.0,26.0,26.0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.0,190.308,132.297,38.001,1.302,134.772,116.87923325415902,16.679,15.418,15.418,,1.069,
F3,2025,G  Xie,XIE,Hitech TGR,10,19.375,11.0,26.0,4.438065859293728,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,168.0,154.61690000000002,119.21520000000001,26.66425,2.686,119.215,116.87923325415902,16.679,2.3356999999999997,-31.369,22.21261879628084,3.8944,8.112305689506528
F3,2025,I  Domingues,DOM,Van Amersfoort Racing,10,18.625,6.0,29.0,7.190022849159004,0,0.0,0,0.0,1,0.1,2,0.2,0,0.0,0,0.0,187.0,158.31300000000002,116.21079999999999,33.598375000000004,1.3562,116.21099999999998,115.98854423929897,15.115,0.22250000000000014,-30.419,19.102992303417924,0.8901999999999999,4.891026018241072
