URL,Track Name,Country,City,Date,Length (Km),Race Type,Position,Car Number,Driver Name,Team Name,Laps,Time,Gap,Interval,KPH,Best Lap Time
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Feature Race Results,18.0,22,J. Aitken,HWA RACELAB,21.0,43:14.746,35.937,2.854,171.453,1:45.305
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Feature Race Results,19.0,6,J. Daruvala,Carlin Racing,21.0,43:21.199,42.390,6.453,171.027,1:44.099
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,1.0,1,R. Shwartzman,PREMA Racing,21.0,42:34.300,0,0,174.167,1:42.698
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,2.0,8,J. Vips,Hitech Grand Prix,21.0,42:35.271,0.971,0.971,174.101,1:42.638
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,3.0,9,C. Lundgaard,ART Grand Prix,21.0,42:36.834,2.534,1.563,173.995,1:42.632
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,4.0,4,F. Drugovich,UNI-Virtuosi,21.0,42:39.341,5.041,2.507,173.824,1:42.978
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,5.0,10,T. Pourchaire,ART Grand Prix,21.0,42:39.894,5.594,0.553,173.787,1:42.926
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,6.0,2,O. Piastri,PREMA Racing,21.0,42:42.703,8.403,2.809,173.596,1:42.498
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,7.0,7,L. Lawson,Hitech Grand Prix,21.0,42:45.940,11.640,3.237,173.377,1:43.829
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,8.0,5,D. Ticktum,Carlin Racing,21.0,42:46.665,12.365,0.725,173.328,1:43.880
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,9.0,17,M. Armstrong,DAMS,21.0,42:47.095,12.795,0.430,173.299,1:43.905
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,10.0,11,R. Verschoor,MP Motorsport,21.0,42:47.940,13.640,0.845,173.242,1:43.348
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,11.0,12,L. Zendeli,MP Motorsport,21.0,42:48.522,14.222,0.582,173.203,1:43.506
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,12.0,6,J. Daruvala,Carlin Racing,21.0,42:50.994,16.694,2.472,173.037,1:44.102
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,13.0,14,D. Beckmann,Charouz Racing System,21.0,42:51.515,17.215,0.521,173.001,1:43.899
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,14.0,21,R. Boschung,Campos Racing,21.0,42:53.647,19.347,2.132,172.858,1:44.560
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,15.0,20,M. Nannini,Campos Racing,21.0,42:54.413,20.113,0.766,172.807,1:44.105
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,16.0,24,B. Viscaal,Trident,21.0,42:55.348,21.048,0.935,172.744,1:44.162
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Qualifying Session Results,17.0,22,J. Aitken,HWA RACELAB,21.0,42:56.970,22.670,1.622,172.635,1:44.546
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,1.0,2,O. Piastri,PREMA Racing,11.0,1:39.854,0,0,212.386,17:00:24
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,2.0,3,G. Zhou,UNI-Virtuosi,11.0,1:40.075,0.221,0.221,211.917,17:17:43
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,3.0,11,R. Verschoor,MP Motorsport,10.0,1:40.259,0.405,0.184,211.528,17:17:32
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,4.0,5,D. Ticktum,Carlin Racing,11.0,1:40.408,0.554,0.149,211.214,17:00:11
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,5.0,10,T. Pourchaire,ART Grand Prix,12.0,1:40.419,0.565,0.011,211.191,17:13:18
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,6.0,4,F. Drugovich,UNI-Virtuosi,10.0,1:40.451,0.597,0.032,211.123,17:01:09
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,7.0,1,R. Shwartzman,PREMA Racing,10.0,1:40.452,0.598,0.001,211.121,17:00:08
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,8.0,16,R. Nissany,DAMS,11.0,1:40.486,0.632,0.034,211.05,17:17:10
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,9.0,8,J. Vips,Hitech Grand Prix,10.0,1:40.491,0.637,0.005,211.039,17:01:03
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,10.0,9,C. Lundgaard,ART Grand Prix,11.0,1:40.556,0.702,0.065,210.903,17:16:54
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,11.0,7,L. Lawson,Hitech Grand Prix,10.0,1:40.679,0.825,0.123,210.645,17:14:13
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,12.0,6,J. Daruvala,Carlin Racing,11.0,1:40.683,0.829,0.004,210.637,17:00:16
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,13.0,12,L. Zendeli,MP Motorsport,10.0,1:40.772,0.918,0.089,210.451,17:06:55
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,14.0,17,M. Armstrong,DAMS,11.0,1:40.895,1.041,0.123,210.194,16:59:46
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,15.0,21,R. Boschung,Campos Racing,10.0,1:40.915,1.061,0.020,210.153,17:00:19
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,16.0,20,M. Nannini,Campos Racing,11.0,1:41.050,1.196,0.135,209.872,17:17:30
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,17.0,24,B. Viscaal,Trident,10.0,1:41.185,1.331,0.135,209.592,17:14:20
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,18.0,14,D. Beckmann,Charouz Racing System,12.0,1:41.295,1.441,0.110,209.364,17:00:02
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,19.0,22,J. Aitken,HWA RACELAB,11.0,1:41.306,1.452,0.011,209.341,17:17:36
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,20.0,15,G. Samaia,Charouz Racing System,11.0,1:41.758,1.904,0.452,208.412,17:00:05
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,21.0,25,M. Sato,Trident,9.0,1:41.790,1.936,0.032,208.346,16:57:17
https://www.fiaformula2.com/Results?raceid=1030,Silverstone Circuit,Great Britain,Silverstone,2016-07-18 20:21:00,5.891,Free Practice Results,22.0,23,A. Deledda,HWA RACELAB,11.0,1:43.734,3.880,1.944,204.442,17:17:41
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,1.0,2,O. Piastri,PREMA Racing,30.0,56:39.491,0,0,183.713,1:35.396
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,2.0,3,G. Zhou,UNI-Virtuosi,30.0,56:40.534,1.043,1.043,183.656,1:35.184
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,3.0,5,D. Ticktum,Carlin Racing,30.0,56:41.309,1.818,0.775,183.615,1:35.375
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,4.0,10,T. Pourchaire,ART Grand Prix,30.0,56:41.557,2.066,0.248,183.601,1:35.059
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,5.0,6,J. Daruvala,Carlin Racing,30.0,56:41.936,2.445,0.379,183.581,1:35.075
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,6.0,1,R. Shwartzman,PREMA Racing,30.0,56:42.219,2.728,0.283,183.565,1:35.202
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,7.0,12,L. Zendeli,MP Motorsport,30.0,56:43.051,3.560,0.230,183.521,1:35.866
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,8.0,16,R. Nissany,DAMS,30.0,56:43.455,3.964,0.404,183.499,1:35.552
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,9.0,17,M. Armstrong,DAMS,30.0,56:43.968,4.477,0.513,183.471,1:35.645
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,10.0,9,C. Lundgaard,ART Grand Prix,30.0,56:44.506,5.015,0.538,183.442,1:35.807
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,11.0,14,E. Fittipaldi,Charouz Racing System,30.0,56:48.181,8.690,3.675,183.244,1:35.289
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,12.0,4,F. Drugovich,UNI-Virtuosi,30.0,56:48.284,8.793,0.103,183.239,1:35.873
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,13.0,22,J. Hughes,HWA RACELAB,30.0,56:49.597,10.106,1.313,183.168,1:36.534
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,14.0,21,R. Boschung,Campos Racing,30.0,56:56.529,17.038,6.932,182.797,1:36.524
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,15.0,24,B. Viscaal,Trident,28.0,52:18.115,DNF,0,185.723,1:35.710
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Sprint Race Results,16.0,20,D. Beckmann,Campos Racing,28.0,52:19.136,DNF,0,185.663,1:35.368
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,1.0,6,J. Daruvala,Carlin Racing,21.0,34:37.701,0,0,210.25,1:35.563
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,2.0,24,B. Viscaal,Trident,21.0,34:43.815,6.114,6.114,209.633,1:35.497
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,3.0,1,R. Shwartzman,PREMA Racing,21.0,34:47.089,9.388,3.274,209.305,1:35.701
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,4.0,7,L. Lawson,Hitech Grand Prix,21.0,34:47.663,9.962,0.574,209.247,1:35.780
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,5.0,20,D. Beckmann,Campos Racing,21.0,34:48.530,10.829,0.867,209.16,1:35.649
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,6.0,8,J. Vips,Hitech Grand Prix,21.0,34:48.873,11.172,0.343,209.126,1:35.682
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,7.0,2,O. Piastri,PREMA Racing,21.0,34:49.436,11.735,0.563,209.07,1:35.239
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,8.0,3,G. Zhou,UNI-Virtuosi,21.0,34:49.916,12.215,0.480,209.021,1:35.366
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,9.0,21,R. Boschung,Campos Racing,21.0,34:50.646,12.945,0.730,208.949,1:35.412
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,10.0,10,T. Pourchaire,ART Grand Prix,21.0,34:53.126,15.425,2.480,208.701,1:35.904
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,11.0,5,D. Ticktum,Carlin Racing,21.0,34:53.350,15.649,0.224,208.679,1:35.571
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,12.0,12,L. Zendeli,MP Motorsport,21.0,34:55.501,17.800,2.151,208.464,1:36.060
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,13.0,11,R. Verschoor,MP Motorsport,21.0,34:59.408,21.707,3.907,208.076,1:35.986
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,14.0,9,C. Lundgaard,ART Grand Prix,21.0,35:03.168,25.467,3.760,207.704,1:35.913
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,15.0,17,M. Armstrong,DAMS,21.0,35:04.512,26.811,1.344,207.572,1:35.944
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,16.0,14,E. Fittipaldi,Charouz Racing System,21.0,35:10.915,33.214,6.403,206.942,1:36.481
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,17.0,4,F. Drugovich,UNI-Virtuosi,21.0,35:13.055,35.354,2.140,206.733,1:36.635
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,18.0,16,R. Nissany,DAMS,21.0,35:17.750,40.049,4.695,206.274,1:36.456
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,19.0,23,A. Deledda,HWA RACELAB,21.0,35:21.173,43.472,3.423,205.941,1:36.934
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Feature Race Results,20.0,25,M. Sato,Trident,21.0,35:59.827,82.126,38.654,202.256,1:36.196
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,1.0,10,T. Pourchaire,ART Grand Prix,21.0,39:12.495,0,0,185.691,1:34.314
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,2.0,3,G. Zhou,UNI-Virtuosi,21.0,39:16.855,4.360,4.360,185.348,1:34.627
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,3.0,9,C. Lundgaard,ART Grand Prix,21.0,39:19.424,6.929,2.569,185.146,1:34.572
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,4.0,2,O. Piastri,PREMA Racing,21.0,39:20.189,7.694,0.765,185.086,1:34.905
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,5.0,7,L. Lawson,Hitech Grand Prix,21.0,39:22.262,9.767,2.073,184.923,1:35.078
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,6.0,1,R. Shwartzman,PREMA Racing,21.0,39:23.242,10.747,0.980,184.847,1:34.570
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,7.0,24,B. Viscaal,Trident,21.0,39:23.999,11.504,0.757,184.787,1:35.333
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,8.0,8,J. Vips,Hitech Grand Prix,21.0,39:25.284,12.789,1.285,184.687,1:35.029
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,9.0,6,J. Daruvala,Carlin Racing,21.0,39:25.663,13.168,0.379,184.657,1:34.966
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,10.0,20,D. Beckmann,Campos Racing,21.0,39:27.727,15.232,2.064,184.496,1:34.759
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,11.0,17,M. Armstrong,DAMS,21.0,39:28.141,15.646,0.414,184.464,1:35.124
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,12.0,22,J. Hughes,HWA RACELAB,21.0,39:31.335,18.840,3.194,184.216,1:35.444
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,13.0,23,A. Deledda,HWA RACELAB,21.0,39:32.892,20.397,1.557,184.095,1:36.245
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,14.0,21,R. Boschung,Campos Racing,20.0,39:38.836,1 LAP,1 LAP,174.868,1:35.452
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Qualifying Session Results,15.0,12,L. Zendeli,MP Motorsport,18.0,34:35.351,DNF,0,180.342,1:34.954
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,1.0,2,O. Piastri,PREMA Racing,12.0,1:32.199,0,0,226.193,17:18:52
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,2.0,6,J. Daruvala,Carlin Racing,12.0,1:32.240,0.041,0.041,226.092,17:18:46
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,3.0,3,G. Zhou,UNI-Virtuosi,12.0,1:32.256,0.057,0.016,226.053,17:18:43
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,4.0,7,L. Lawson,Hitech Grand Prix,12.0,1:32.383,0.184,0.127,225.742,17:18:32
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,5.0,4,F. Drugovich,UNI-Virtuosi,12.0,1:32.409,0.210,0.026,225.679,17:18:44
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,6.0,21,R. Boschung,Campos Racing,12.0,1:32.553,0.354,0.144,225.328,17:15:21
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,7.0,10,T. Pourchaire,ART Grand Prix,12.0,1:32.586,0.387,0.033,225.247,17:18:30
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,8.0,5,D. Ticktum,Carlin Racing,12.0,1:32.641,0.442,0.055,225.114,16:59:51
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,9.0,8,J. Vips,Hitech Grand Prix,12.0,1:32.675,0.476,0.034,225.031,16:56:44
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,10.0,20,D. Beckmann,Campos Racing,12.0,1:32.699,0.500,0.024,224.973,17:15:16
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,11.0,12,L. Zendeli,MP Motorsport,12.0,1:32.885,0.686,0.186,224.522,17:18:51
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,12.0,1,R. Shwartzman,PREMA Racing,12.0,1:32.942,0.743,0.057,224.385,16:59:53
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,13.0,14,E. Fittipaldi,Charouz Racing System,13.0,1:32.965,0.766,0.023,224.329,17:18:41
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,14.0,25,M. Sato,Trident,12.0,1:33.023,0.824,0.058,224.189,16:59:44
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,15.0,16,R. Nissany,DAMS,12.0,1:33.031,0.832,0.008,224.17,17:18:36
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,16.0,22,J. Hughes,HWA RACELAB,12.0,1:33.043,0.844,0.012,224.141,17:15:17
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,17.0,17,M. Armstrong,DAMS,13.0,1:33.054,0.855,0.011,224.115,17:18:35
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,18.0,24,B. Viscaal,Trident,12.0,1:33.080,0.881,0.026,224.052,16:59:46
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,19.0,9,C. Lundgaard,ART Grand Prix,12.0,1:33.155,0.956,0.075,223.872,17:18:26
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,20.0,11,R. Verschoor,MP Motorsport,12.0,1:33.193,0.994,0.038,223.78,17:15:05
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,21.0,15,G. Samaia,Charouz Racing System,13.0,1:33.478,1.279,0.285,223.098,17:18:43
https://www.fiaformula2.com/Results?raceid=1031,Autodromo Nazionale Monza,Italy,Monza,2010-09-12 20:21:00,5.793,Free Practice Results,22.0,23,A. Deledda,HWA RACELAB,12.0,1:34.194,1.995,0.716,221.402,17:18:59
https://www.fiaformula2.com/Results?raceid=1032,Sochi Autodrom,Russia,Sochi,2024-09-26 20:21:00,5.848,Sprint Race Results,1.0,2,O. Piastri,PREMA Racing,28.0,53:20.402,0,0,183.965,1:51.566
